img_num,label
IMG_0140-2.tif.jpg,24
IMG_0140-4.tif.jpg,21
IMG_0140-5.tif.jpg,18
IMG_0140-6.tif.jpg,19
IMG_0141-1.tif.jpg,17
IMG_0141-2.tif.jpg,16
IMG_0141-3.tif.jpg,14
IMG_0141-4.tif.jpg,17
IMG_0141-5.tif.jpg,19
IMG_0141-6.tif.jpg,13
IMG_0142-1.tif.jpg,17
IMG_0142-2.tif.jpg,17
IMG_0142-5.tif.jpg,18
IMG_0142-6.tif.jpg,16
IMG_0145-1.tif.jpg,17
IMG_0145-2.tif.jpg,19
IMG_0145-5.tif.jpg,19
IMG_0145-6.tif.jpg,18
IMG_0146-1.tif.jpg,20
IMG_0146-2.tif.jpg,18
IMG_0146-3.tif.jpg,20
IMG_0146-4.tif.jpg,20
IMG_0146-5.tif.jpg,18
IMG_0146-6.tif.jpg,19
IMG_0147-1.tif.jpg,18
IMG_0147-2.tif.jpg,20
IMG_0147-3.tif.jpg,21
IMG_0147-4.tif.jpg,20
IMG_0147-5.tif.jpg,20
IMG_0147-6.tif.jpg,19
IMG_0148-1.tif.jpg,16
IMG_0148-2.tif.jpg,18
IMG_0148-3.tif.jpg,17
IMG_0148-4.tif.jpg,17
IMG_0148-5.tif.jpg,17
IMG_0148-6.tif.jpg,16
IMG_0149-2.tif.jpg,20
IMG_0149-3.tif.jpg,19
IMG_0149-4.tif.jpg,20
IMG_0149-5.tif.jpg,19
IMG_0149-6.tif.jpg,21
IMG_0150-1.tif.jpg,17
IMG_0150-2.tif.jpg,18
IMG_0150-3.tif.jpg,19
IMG_0150-4.tif.jpg,18
IMG_0150-5.tif.jpg,20
IMG_0152-1.tif.jpg,20
IMG_0152-2.tif.jpg,20
IMG_0152-3.tif.jpg,19
IMG_0152-4.tif.jpg,18
IMG_0152-5.tif.jpg,20
IMG_0152-6.tif.jpg,20
IMG_0154-1.tif.jpg,20
IMG_0154-2.tif.jpg,18
IMG_0154-3.tif.jpg,20
IMG_0154-4.tif.jpg,18
IMG_0154-5.tif.jpg,18
IMG_0154-6.tif.jpg,17
IMG_0155-1.tif.jpg,17
IMG_0155-2.tif.jpg,17
IMG_0155-4.tif.jpg,16
IMG_0155-5.tif.jpg,17
IMG_0155-6.tif.jpg,16
IMG_0158-1.tif.jpg,16
IMG_0158-2.tif.jpg,19
IMG_0158-3.tif.jpg,18
IMG_0158-4.tif.jpg,19
IMG_0158-5.tif.jpg,18
IMG_0158-6.tif.jpg,20
IMG_0161-2.tif.jpg,15
IMG_0161-3.tif.jpg,17
IMG_0161-4.tif.jpg,16
IMG_0161-5.tif.jpg,15
IMG_0161-6.tif.jpg,16
IMG_0162-1.tif.jpg,17
IMG_0162-2.tif.jpg,19
IMG_0162-3.tif.jpg,17
IMG_0162-4.tif.jpg,16
IMG_0162-5.tif.jpg,16
IMG_0162-6.tif.jpg,19
IMG_0163-1.tif.jpg,20
IMG_0163-2.tif.jpg,18
IMG_0163-4.tif.jpg,18
IMG_0163-5.tif.jpg,19
IMG_0163-6.tif.jpg,20
IMG_0164-1.tif.jpg,21
IMG_0164-2.tif.jpg,22
IMG_0164-3.tif.jpg,22
IMG_0164-4.tif.jpg,21
IMG_0164-5.tif.jpg,20
IMG_0164-6.tif.jpg,21
IMG_0165-1.tif.jpg,20
IMG_0165-3.tif.jpg,19
IMG_0165-4.tif.jpg,18
IMG_0165-5.tif.jpg,19
IMG_0165-6.tif.jpg,21
IMG_0168-2.tif.jpg,19
IMG_0168-3.tif.jpg,17
IMG_0168-6.tif.jpg,17
IMG_0169-1.tif.jpg,21
IMG_0169-2.tif.jpg,21
IMG_0169-4.tif.jpg,24
IMG_0169-5.tif.jpg,18
IMG_0170-1.tif.jpg,21
IMG_0170-2.tif.jpg,24
IMG_0170-3.tif.jpg,21
IMG_0170-4.tif.jpg,22
IMG_0170-5.tif.jpg,22
IMG_0170-6.tif.jpg,21
IMG_0171-1.tif.jpg,18
IMG_0171-2.tif.jpg,18
IMG_0171-3.tif.jpg,20
IMG_0171-4.tif.jpg,17
IMG_0171-5.tif.jpg,20
IMG_0172-1.tif.jpg,18
IMG_0172-2.tif.jpg,17
IMG_0172-4.tif.jpg,15
IMG_0172-5.tif.jpg,18
IMG_0172-6.tif.jpg,20
IMG_0174-1.tif.jpg,22
IMG_0174-2.tif.jpg,21
IMG_0174-3.tif.jpg,22
IMG_0174-6.tif.jpg,21
IMG_0175-1.tif.jpg,15
IMG_0175-2.tif.jpg,14
IMG_0175-3.tif.jpg,18
IMG_0175-4.tif.jpg,14
IMG_0175-5.tif.jpg,12
IMG_0175-6.tif.jpg,15
IMG_0176-1.tif.jpg,17
IMG_0176-2.tif.jpg,20
IMG_0176-3.tif.jpg,17
IMG_0176-4.tif.jpg,16
IMG_0176-5.tif.jpg,19
IMG_0176-6.tif.jpg,19
IMG_0177-1.tif.jpg,20
IMG_0177-2.tif.jpg,21
IMG_0177-3.tif.jpg,22
IMG_0177-5.tif.jpg,21
IMG_0177-6.tif.jpg,20
IMG_0178-1.tif.jpg,17
IMG_0178-2.tif.jpg,22
IMG_0178-3.tif.jpg,19
IMG_0178-4.tif.jpg,19
IMG_0178-5.tif.jpg,19
IMG_0178-6.tif.jpg,19
IMG_0179-1.tif.jpg,22
IMG_0179-2.tif.jpg,20
IMG_0179-3.tif.jpg,23
IMG_0179-4.tif.jpg,19
IMG_0179-5.tif.jpg,21
IMG_0179-6.tif.jpg,17
IMG_0183-1.tif.jpg,21
IMG_0183-2.tif.jpg,19
IMG_0183-3.tif.jpg,21
IMG_0183-4.tif.jpg,21
IMG_0183-5.tif.jpg,20
IMG_0183-6.tif.jpg,19
IMG_0184-1.tif.jpg,17
IMG_0184-2.tif.jpg,18
IMG_0184-3.tif.jpg,23
IMG_0184-4.tif.jpg,23
IMG_0184-5.tif.jpg,20
IMG_0184-6.tif.jpg,15
IMG_0185-1.tif.jpg,19
IMG_0185-2.tif.jpg,21
IMG_0185-3.tif.jpg,18
IMG_0185-4.tif.jpg,18
IMG_0188-1.tif.jpg,18
IMG_0188-2.tif.jpg,17
IMG_0188-3.tif.jpg,17
IMG_0188-4.tif.jpg,20
IMG_0188-5.tif.jpg,18
IMG_0188-6.tif.jpg,18
IMG_0189-1.tif.jpg,17
IMG_0189-2.tif.jpg,18
IMG_0189-3.tif.jpg,20
IMG_0189-4.tif.jpg,19
IMG_0189-5.tif.jpg,20
IMG_0189-6.tif.jpg,19
IMG_0190-1.tif.jpg,18
IMG_0190-2.tif.jpg,18
IMG_0190-3.tif.jpg,18
IMG_0190-4.tif.jpg,18
IMG_0190-6.tif.jpg,17
IMG_0191-1.tif.jpg,17
IMG_0191-2.tif.jpg,18
IMG_0191-3.tif.jpg,18
IMG_0191-4.tif.jpg,19
IMG_0191-5.tif.jpg,14
IMG_0191-6.tif.jpg,14
IMG_0193-1.tif.jpg,19
IMG_0193-2.tif.jpg,20
IMG_0193-3.tif.jpg,19
IMG_0193-4.tif.jpg,19
IMG_0193-5.tif.jpg,19
IMG_0193-6.tif.jpg,15
IMG_0196-1.tif.jpg,20
IMG_0196-5.tif.jpg,20
IMG_0196-6.tif.jpg,22
IMG_0197-1.tif.jpg,19
IMG_0197-2.tif.jpg,18
IMG_0197-3.tif.jpg,21
IMG_0197-4.tif.jpg,21
IMG_0197-5.tif.jpg,21
IMG_0197-6.tif.jpg,22
IMG_0198-1.tif.jpg,19
IMG_0198-2.tif.jpg,19
IMG_0198-4.tif.jpg,20
IMG_0202-1.tif.jpg,16
IMG_0202-2.tif.jpg,17
IMG_0202-3.tif.jpg,19
IMG_0202-4.tif.jpg,19
IMG_0202-5.tif.jpg,18
IMG_0202-6.tif.jpg,19
IMG_0206-1.tif.jpg,21
IMG_0206-2.tif.jpg,20
IMG_0206-3.tif.jpg,21
IMG_0206-6.tif.jpg,17
IMG_0208-1.tif.jpg,18
IMG_0208-2.tif.jpg,19
IMG_0208-3.tif.jpg,17
IMG_0208-6.tif.jpg,16
IMG_0209-1.tif.jpg,18
IMG_0209-3.tif.jpg,16
IMG_0209-4.tif.jpg,15
IMG_0209-5.tif.jpg,15
IMG_0209-6.tif.jpg,17
IMG_0211-1.tif.jpg,16
IMG_0211-2.tif.jpg,16
IMG_0211-3.tif.jpg,16
IMG_0211-4.tif.jpg,16
IMG_0212-1.tif.jpg,18
IMG_0212-2.tif.jpg,21
IMG_0212-3.tif.jpg,16
IMG_0212-4.tif.jpg,20
IMG_0212-5.tif.jpg,22
IMG_0212-6.tif.jpg,19
IMG_0213-1.tif.jpg,19
IMG_0213-2.tif.jpg,20
IMG_0213-3.tif.jpg,19
IMG_0213-4.tif.jpg,18
IMG_0213-5.tif.jpg,19
IMG_0213-6.tif.jpg,18
IMG_0214-1.tif.jpg,19
IMG_0214-2.tif.jpg,19
IMG_0214-3.tif.jpg,18
IMG_0214-4.tif.jpg,17
IMG_0214-5.tif.jpg,17
IMG_0214-6.tif.jpg,17
IMG_0215-1.tif.jpg,17
IMG_0215-2.tif.jpg,16
IMG_0215-3.tif.jpg,15
IMG_0215-4.tif.jpg,20
IMG_0215-5.tif.jpg,18
IMG_0215-6.tif.jpg,17
IMG_0216-1.tif.jpg,19
IMG_0216-2.tif.jpg,20
IMG_0216-3.tif.jpg,19
IMG_0216-4.tif.jpg,20
IMG_0216-5.tif.jpg,18
IMG_0216-6.tif.jpg,19
IMG_0217-1.tif.jpg,18
IMG_0217-2.tif.jpg,18
IMG_0217-3.tif.jpg,18
IMG_0217-4.tif.jpg,20
IMG_0217-5.tif.jpg,19
IMG_0217-6.tif.jpg,16
IMG_0218-1.tif.jpg,19
IMG_0218-2.tif.jpg,18
IMG_0218-3.tif.jpg,19
IMG_0218-6.tif.jpg,21
IMG_0219-1.tif.jpg,19
IMG_0219-2.tif.jpg,17
IMG_0219-3.tif.jpg,17
IMG_0219-4.tif.jpg,19
IMG_0219-5.tif.jpg,19
IMG_0219-6.tif.jpg,18
IMG_0221-1.tif.jpg,19
IMG_0221-2.tif.jpg,20
IMG_0221-3.tif.jpg,21
IMG_0221-4.tif.jpg,17
IMG_0221-5.tif.jpg,18
IMG_0221-6.tif.jpg,19
IMG_0222-1.tif.jpg,20
IMG_0222-2.tif.jpg,20
IMG_0222-3.tif.jpg,19
IMG_0222-4.tif.jpg,18
IMG_0222-5.tif.jpg,20
IMG_0222-6.tif.jpg,19
IMG_0224-1.tif.jpg,18
IMG_0224-2.tif.jpg,20
IMG_0224-3.tif.jpg,20
IMG_0224-4.tif.jpg,19
IMG_0224-5.tif.jpg,17
IMG_0224-6.tif.jpg,20
IMG_0227-1.tif.jpg,17
IMG_0227-2.tif.jpg,18
IMG_0227-3.tif.jpg,17
IMG_0227-4.tif.jpg,19
IMG_0227-5.tif.jpg,18
IMG_0227-6.tif.jpg,19
IMG_0228-1.tif.jpg,16
IMG_0228-2.tif.jpg,21
IMG_0228-3.tif.jpg,18
IMG_0228-4.tif.jpg,20
IMG_0228-5.tif.jpg,17
IMG_0228-6.tif.jpg,17
IMG_0229-1.tif.jpg,18
IMG_0229-2.tif.jpg,18
IMG_0229-3.tif.jpg,20
IMG_0229-4.tif.jpg,18
IMG_0229-5.tif.jpg,19
IMG_0229-6.tif.jpg,18
IMG_0231-1.tif.jpg,19
IMG_0231-2.tif.jpg,19
IMG_0231-3.tif.jpg,20
IMG_0231-4.tif.jpg,19
IMG_0231-5.tif.jpg,20
IMG_0231-6.tif.jpg,19
IMG_0232-1.tif.jpg,17
IMG_0232-2.tif.jpg,20
IMG_0232-3.tif.jpg,18
IMG_0232-4.tif.jpg,17
IMG_0232-5.tif.jpg,17
IMG_0232-6.tif.jpg,18
IMG_0233-1.tif.jpg,17
IMG_0233-2.tif.jpg,17
IMG_0233-3.tif.jpg,18
IMG_0233-4.tif.jpg,18
IMG_0233-5.tif.jpg,18
IMG_0233-6.tif.jpg,16
IMG_0234-1.tif.jpg,19
IMG_0234-2.tif.jpg,20
IMG_0234-3.tif.jpg,19
IMG_0234-4.tif.jpg,20
IMG_0234-5.tif.jpg,20
IMG_0234-6.tif.jpg,19
IMG_0235-1.tif.jpg,20
IMG_0235-2.tif.jpg,21
IMG_0235-3.tif.jpg,21
IMG_0235-4.tif.jpg,19
IMG_0235-5.tif.jpg,22
IMG_0236-1.tif.jpg,19
IMG_0236-2.tif.jpg,21
IMG_0236-3.tif.jpg,19
IMG_0236-4.tif.jpg,18
IMG_0236-5.tif.jpg,19
IMG_0236-6.tif.jpg,21
IMG_0237-1.tif.jpg,20
IMG_0237-2.tif.jpg,21
IMG_0237-3.tif.jpg,21
IMG_0237-4.tif.jpg,20
IMG_0237-5.tif.jpg,21
IMG_0237-6.tif.jpg,21
IMG_0238-1.tif.jpg,17
IMG_0238-2.tif.jpg,17
IMG_0238-3.tif.jpg,18
IMG_0238-4.tif.jpg,15
IMG_0239-1.tif.jpg,21
IMG_0239-3.tif.jpg,18
IMG_0239-4.tif.jpg,21
IMG_0239-5.tif.jpg,20
IMG_0239-6.tif.jpg,17
IMG_0241-1.tif.jpg,20
IMG_0241-2.tif.jpg,18
IMG_0241-3.tif.jpg,20
IMG_0241-4.tif.jpg,20
IMG_0241-5.tif.jpg,19
IMG_0241-6.tif.jpg,19
IMG_0242-1.tif.jpg,19
IMG_0242-2.tif.jpg,20
IMG_0242-3.tif.jpg,18
IMG_0242-4.tif.jpg,19
IMG_0242-5.tif.jpg,19
IMG_0242-6.tif.jpg,18
IMG_0243-1.tif.jpg,20
IMG_0243-2.tif.jpg,18
IMG_0243-3.tif.jpg,19
IMG_0243-5.tif.jpg,21
IMG_0243-6.tif.jpg,19
IMG_0245-1.tif.jpg,17
IMG_0245-6.tif.jpg,18
IMG_0247-1.tif.jpg,18
IMG_0247-2.tif.jpg,19
IMG_0247-3.tif.jpg,18
IMG_0247-4.tif.jpg,17
IMG_0247-5.tif.jpg,17
IMG_0247-6.tif.jpg,18
IMG_0248-1.tif.jpg,17
IMG_0248-2.tif.jpg,19
IMG_0248-3.tif.jpg,16
IMG_0248-4.tif.jpg,19
IMG_0248-5.tif.jpg,19
IMG_0248-6.tif.jpg,21
IMG_0250-1.tif.jpg,15
IMG_0250-2.tif.jpg,19
IMG_0250-4.tif.jpg,19
IMG_0250-5.tif.jpg,23
IMG_0251-1.tif.jpg,17
IMG_0251-2.tif.jpg,16
IMG_0251-3.tif.jpg,19
IMG_0251-4.tif.jpg,18
IMG_0251-5.tif.jpg,19
IMG_0251-6.tif.jpg,16
IMG_0252-1.tif.jpg,18
IMG_0252-2.tif.jpg,20
IMG_0252-3.tif.jpg,19
IMG_0252-4.tif.jpg,21
IMG_0252-5.tif.jpg,19
IMG_0252-6.tif.jpg,18
IMG_0253-1.tif.jpg,20
IMG_0253-2.tif.jpg,18
IMG_0253-3.tif.jpg,17
IMG_0253-4.tif.jpg,18
IMG_0253-6.tif.jpg,18
IMG_0257-1.tif.jpg,17
IMG_0257-2.tif.jpg,18
IMG_0257-3.tif.jpg,16
IMG_0257-4.tif.jpg,17
IMG_0257-5.tif.jpg,19
IMG_0257-6.tif.jpg,17
IMG_0259-1.tif.jpg,17
IMG_0259-2.tif.jpg,19
IMG_0259-3.tif.jpg,18
IMG_0259-4.tif.jpg,19
IMG_0259-5.tif.jpg,18
IMG_0259-6.tif.jpg,19
IMG_0260-1.tif.jpg,17
IMG_0260-2.tif.jpg,15
IMG_0260-3.tif.jpg,18
IMG_0260-4.tif.jpg,19
IMG_0260-5.tif.jpg,19
IMG_0260-6.tif.jpg,19
IMG_0262-1.tif.jpg,19
IMG_0262-2.tif.jpg,17
IMG_0262-5.tif.jpg,20
IMG_0262-6.tif.jpg,20
IMG_0263-1.tif.jpg,19
IMG_0263-2.tif.jpg,19
IMG_0263-3.tif.jpg,20
IMG_0263-4.tif.jpg,21
IMG_0263-5.tif.jpg,20
IMG_0263-6.tif.jpg,19
IMG_0265-1.tif.jpg,20
IMG_0265-2.tif.jpg,21
IMG_0265-3.tif.jpg,19
IMG_0265-4.tif.jpg,19
IMG_0265-5.tif.jpg,20
IMG_0265-6.tif.jpg,20
IMG_0266-1.tif.jpg,19
IMG_0266-2.tif.jpg,20
IMG_0266-3.tif.jpg,20
IMG_0266-4.tif.jpg,21
IMG_0266-5.tif.jpg,21
IMG_0266-6.tif.jpg,19
IMG_0267-1.tif.jpg,20
IMG_0267-2.tif.jpg,21
IMG_0267-3.tif.jpg,17
IMG_0267-4.tif.jpg,19
IMG_0267-5.tif.jpg,18
IMG_0267-6.tif.jpg,19
IMG_0268-1.tif.jpg,20
IMG_0268-2.tif.jpg,19
IMG_0268-3.tif.jpg,20
IMG_0268-4.tif.jpg,21
IMG_0268-5.tif.jpg,21
IMG_0268-6.tif.jpg,21
IMG_0270-1.tif.jpg,20
IMG_0270-2.tif.jpg,22
IMG_0270-3.tif.jpg,22
IMG_0270-4.tif.jpg,19
IMG_0270-6.tif.jpg,21
IMG_0271-1.tif.jpg,18
IMG_0271-2.tif.jpg,18
IMG_0271-3.tif.jpg,18
IMG_0271-4.tif.jpg,12
IMG_0271-5.tif.jpg,17
IMG_0271-6.tif.jpg,17
IMG_0272-1.tif.jpg,17
IMG_0272-2.tif.jpg,18
IMG_0272-3.tif.jpg,17
IMG_0272-4.tif.jpg,19
IMG_0272-5.tif.jpg,18
IMG_0272-6.tif.jpg,17
IMG_0273-1.tif.jpg,21
IMG_0273-2.tif.jpg,22
IMG_0273-3.tif.jpg,22
IMG_0273-4.tif.jpg,21
IMG_0273-5.tif.jpg,20
IMG_0273-6.tif.jpg,21
IMG_0274-1.tif.jpg,19
IMG_0274-2.tif.jpg,20
IMG_0274-3.tif.jpg,20
IMG_0274-4.tif.jpg,19
IMG_0274-5.tif.jpg,20
IMG_0274-6.tif.jpg,20
IMG_0278-2.tif.jpg,19
IMG_0278-3.tif.jpg,15
IMG_0278-4.tif.jpg,21
IMG_0278-5.tif.jpg,18
IMG_0278-6.tif.jpg,16
IMG_0279-1.tif.jpg,21
IMG_0279-2.tif.jpg,20
IMG_0279-3.tif.jpg,21
IMG_0279-4.tif.jpg,21
IMG_0279-5.tif.jpg,20
IMG_0279-6.tif.jpg,20
IMG_0280-1.tif.jpg,21
IMG_0280-2.tif.jpg,19
IMG_0280-4.tif.jpg,21
IMG_0280-5.tif.jpg,20
IMG_0280-6.tif.jpg,22
IMG_0281-1.tif.jpg,14
IMG_0281-2.tif.jpg,16
IMG_0281-3.tif.jpg,16
IMG_0281-4.tif.jpg,17
IMG_0281-5.tif.jpg,16
IMG_0281-6.tif.jpg,19
IMG_0282-1.tif.jpg,19
IMG_0282-2.tif.jpg,20
IMG_0282-3.tif.jpg,20
IMG_0282-4.tif.jpg,18
IMG_0282-5.tif.jpg,19
IMG_0282-6.tif.jpg,18
IMG_0284-1.tif.jpg,19
IMG_0284-2.tif.jpg,22
IMG_0284-3.tif.jpg,19
IMG_0284-4.tif.jpg,19
IMG_0284-5.tif.jpg,17
IMG_0284-6.tif.jpg,17
IMG_0285-1.tif.jpg,16
IMG_0285-2.tif.jpg,16
IMG_0285-3.tif.jpg,15
IMG_0285-4.tif.jpg,17
IMG_0285-5.tif.jpg,17
IMG_0286-1.tif.jpg,22
IMG_0286-2.tif.jpg,20
IMG_0286-3.tif.jpg,20
IMG_0286-4.tif.jpg,24
IMG_0286-5.tif.jpg,20
IMG_0286-6.tif.jpg,22
IMG_0287-1.tif.jpg,21
IMG_0287-2.tif.jpg,20
IMG_0287-3.tif.jpg,19
IMG_0287-4.tif.jpg,21
IMG_0287-5.tif.jpg,21
IMG_0287-6.tif.jpg,22
IMG_0288-1.tif.jpg,17
IMG_0288-2.tif.jpg,24
IMG_0288-3.tif.jpg,22
IMG_0288-6.tif.jpg,17
IMG_0289-1.tif.jpg,21
IMG_0289-2.tif.jpg,19
IMG_0289-3.tif.jpg,20
IMG_0289-4.tif.jpg,19
IMG_0289-5.tif.jpg,19
IMG_0289-6.tif.jpg,19
IMG_0292-1.tif.jpg,18
IMG_0292-2.tif.jpg,17
IMG_0292-3.tif.jpg,18
IMG_0292-4.tif.jpg,15
IMG_0292-5.tif.jpg,20
IMG_0292-6.tif.jpg,21
